id.orig_p,id.resp_h,missed_bytes,resp_bytes,resp_pkts,id.resp_p,conn_state,orig_pkts,proto,id.orig_h,duration,orig_bytes,proto_enc,ai_label,ai_anomalie,ai_score
56667,192.168.56.106,0,0.0,1,31100,REJ,1,tcp,192.168.56.107,7.700920104980469e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,26455,REJ,1,tcp,192.168.56.107,0.0001440048217773,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,45279,REJ,1,tcp,192.168.56.107,0.0001518726348876,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,48006,REJ,1,tcp,192.168.56.107,0.0001859664916992,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,34968,REJ,1,tcp,192.168.56.107,9.512901306152344e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,40712,REJ,1,tcp,192.168.56.107,0.0001101493835449,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,27754,REJ,1,tcp,192.168.56.107,0.000101089477539,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,11721,REJ,1,tcp,192.168.56.107,0.0005011558532714,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,12935,REJ,1,tcp,192.168.56.107,0.0003650188446044,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,55449,REJ,1,tcp,192.168.56.107,0.000385046005249,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,56674,REJ,1,tcp,192.168.56.107,0.0003950595855712,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,17494,REJ,1,tcp,192.168.56.107,0.0004060268402099,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,29779,REJ,1,tcp,192.168.56.107,0.0003728866577148,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,17187,REJ,1,tcp,192.168.56.107,0.0003778934478759,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,44101,REJ,1,tcp,192.168.56.107,0.0003900527954101,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,52535,REJ,1,tcp,192.168.56.107,0.0003969669342041,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,46774,REJ,1,tcp,192.168.56.107,0.0002028942108154,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,27522,REJ,1,tcp,192.168.56.107,0.0003838539123535,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,22151,REJ,1,tcp,192.168.56.107,0.0001671314239501,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,14087,REJ,1,tcp,192.168.56.107,0.0001490116119384,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,16,REJ,1,tcp,192.168.56.107,0.0001580715179443,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,59359,REJ,1,tcp,192.168.56.107,0.0002219676971435,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,36620,REJ,1,tcp,192.168.56.107,0.0001769065856933,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,11347,REJ,1,tcp,192.168.56.107,0.0001869201660156,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,23956,REJ,1,tcp,192.168.56.107,8.702278137207031e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,43287,REJ,1,tcp,192.168.56.107,0.0001230239868164,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,49197,REJ,1,tcp,192.168.56.107,8.0108642578125e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,27101,REJ,1,tcp,192.168.56.107,7.700920104980469e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,45488,REJ,1,tcp,192.168.56.107,6.699562072753906e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,46531,REJ,1,tcp,192.168.56.107,7.200241088867188e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,57565,REJ,1,tcp,192.168.56.107,8.0108642578125e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,29892,REJ,1,tcp,192.168.56.107,6.794929504394531e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,26958,REJ,1,tcp,192.168.56.107,7.891654968261719e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,46413,REJ,1,tcp,192.168.56.107,7.390975952148438e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,12391,REJ,1,tcp,192.168.56.107,6.699562072753906e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,22872,REJ,1,tcp,192.168.56.107,7.486343383789062e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,43226,REJ,1,tcp,192.168.56.107,8.392333984375e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,43027,REJ,1,tcp,192.168.56.107,4.100799560546875e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,3890,REJ,1,tcp,192.168.56.107,5.292892456054688e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,27031,REJ,1,tcp,192.168.56.107,4.100799560546875e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,58572,REJ,1,tcp,192.168.56.107,4.601478576660156e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,42221,REJ,1,tcp,192.168.56.107,9.79900360107422e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,53379,REJ,1,tcp,192.168.56.107,7.987022399902344e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,31721,REJ,1,tcp,192.168.56.107,5.1021575927734375e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,34221,REJ,1,tcp,192.168.56.107,8.893013000488281e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,62681,REJ,1,tcp,192.168.56.107,4.291534423828125e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,507,REJ,1,tcp,192.168.56.107,5.888938903808594e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,26930,REJ,1,tcp,192.168.56.107,7.200241088867188e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,30032,REJ,1,tcp,192.168.56.107,0.0001108646392822,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,20421,REJ,1,tcp,192.168.56.107,6.389617919921875e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,48611,REJ,1,tcp,192.168.56.107,0.0001039505004882,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,44682,REJ,1,tcp,192.168.56.107,0.0001049041748046,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,37233,REJ,1,tcp,192.168.56.107,9.298324584960938e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,25397,REJ,1,tcp,192.168.56.107,9.894371032714844e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,10758,REJ,1,tcp,192.168.56.107,8.606910705566406e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,1175,REJ,1,tcp,192.168.56.107,9.298324584960938e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,48678,REJ,1,tcp,192.168.56.107,5.698204040527344e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,4084,REJ,1,tcp,192.168.56.107,0.0001142024993896,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,35550,REJ,1,tcp,192.168.56.107,5.888938903808594e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,47409,REJ,1,tcp,192.168.56.107,6.890296936035156e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,34313,REJ,1,tcp,192.168.56.107,7.104873657226562e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,21986,REJ,1,tcp,192.168.56.107,5.602836608886719e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,31806,REJ,1,tcp,192.168.56.107,8.893013000488281e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,39114,REJ,1,tcp,192.168.56.107,4.696846008300781e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,53224,REJ,1,tcp,192.168.56.107,9.703636169433594e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,3011,REJ,1,tcp,192.168.56.107,9.41753387451172e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,2734,REJ,1,tcp,192.168.56.107,5.91278076171875e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,34656,REJ,1,tcp,192.168.56.107,5.197525024414063e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,19549,REJ,1,tcp,192.168.56.107,4.601478576660156e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,37087,REJ,1,tcp,192.168.56.107,4.601478576660156e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,38925,REJ,1,tcp,192.168.56.107,5.507469177246094e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,64254,REJ,1,tcp,192.168.56.107,0.0001261234283447,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,61704,REJ,1,tcp,192.168.56.107,8.893013000488281e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,53437,REJ,1,tcp,192.168.56.107,8.106231689453125e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,26194,REJ,1,tcp,192.168.56.107,0.0001180171966552,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,20309,REJ,1,tcp,192.168.56.107,0.0001161098480224,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,42450,REJ,1,tcp,192.168.56.107,9.489059448242188e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,4510,REJ,1,tcp,192.168.56.107,0.0001089572906494,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,11651,REJ,1,tcp,192.168.56.107,8.893013000488281e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,57732,REJ,1,tcp,192.168.56.107,0.0001111030578613,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,29450,REJ,1,tcp,192.168.56.107,0.0001041889190673,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,45729,REJ,1,tcp,192.168.56.107,9.608268737792967e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,55376,REJ,1,tcp,192.168.56.107,9.012222290039062e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,54490,REJ,1,tcp,192.168.56.107,7.295608520507812e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,62085,REJ,1,tcp,192.168.56.107,8.606910705566406e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,58363,REJ,1,tcp,192.168.56.107,7.796287536621094e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,36106,REJ,1,tcp,192.168.56.107,7.319450378417969e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,41957,REJ,1,tcp,192.168.56.107,0.0001180171966552,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,5642,REJ,1,tcp,192.168.56.107,0.0001070499420166,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,13350,REJ,1,tcp,192.168.56.107,8.0108642578125e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,10633,REJ,1,tcp,192.168.56.107,0.000101089477539,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,16089,REJ,1,tcp,192.168.56.107,3.790855407714844e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,8628,REJ,1,tcp,192.168.56.107,9.79900360107422e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,50380,REJ,1,tcp,192.168.56.107,4.792213439941406e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,60585,REJ,1,tcp,192.168.56.107,0.0001099109649658,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,41156,REJ,1,tcp,192.168.56.107,0.000108003616333,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,50309,REJ,1,tcp,192.168.56.107,7.82012939453125e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,23747,REJ,1,tcp,192.168.56.107,8.702278137207031e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,221,REJ,1,tcp,192.168.56.107,4.601478576660156e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,42129,REJ,1,tcp,192.168.56.107,5.817413330078125e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,26683,REJ,1,tcp,192.168.56.107,9.41753387451172e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,31380,REJ,1,tcp,192.168.56.107,0.000108003616333,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,61127,REJ,1,tcp,192.168.56.107,5.1021575927734375e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,51624,REJ,1,tcp,192.168.56.107,9.489059448242188e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,28654,REJ,1,tcp,192.168.56.107,7.987022399902344e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,58087,REJ,1,tcp,192.168.56.107,0.0001089572906494,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,21985,REJ,1,tcp,192.168.56.107,7.200241088867188e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,21212,REJ,1,tcp,192.168.56.107,6.4849853515625e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,31896,REJ,1,tcp,192.168.56.107,0.0001280307769775,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,39760,REJ,1,tcp,192.168.56.107,0.0001170635223388,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,42855,REJ,1,tcp,192.168.56.107,0.0001261234283447,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,53529,REJ,1,tcp,192.168.56.107,3.790855407714844e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,31998,REJ,1,tcp,192.168.56.107,4.601478576660156e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,3201,REJ,1,tcp,192.168.56.107,8.893013000488281e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,64736,REJ,1,tcp,192.168.56.107,8.0108642578125e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,32011,REJ,1,tcp,192.168.56.107,7.104873657226562e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,13762,REJ,1,tcp,192.168.56.107,8.58306884765625e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,12996,REJ,1,tcp,192.168.56.107,9.298324584960938e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,22854,REJ,1,tcp,192.168.56.107,0.000101089477539,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,37912,REJ,1,tcp,192.168.56.107,8.702278137207031e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,25342,REJ,1,tcp,192.168.56.107,8.20159912109375e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,15354,REJ,1,tcp,192.168.56.107,3.600120544433594e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,62866,REJ,1,tcp,192.168.56.107,3.0994415283203125e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,55193,REJ,1,tcp,192.168.56.107,4.410743713378906e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,56275,REJ,1,tcp,192.168.56.107,0.0001130104064941,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,40839,REJ,1,tcp,192.168.56.107,0.0001029968261718,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,938,REJ,1,tcp,192.168.56.107,9.703636169433594e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,46617,REJ,1,tcp,192.168.56.107,9.703636169433594e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,37808,REJ,1,tcp,192.168.56.107,3.695487976074219e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,49971,REJ,1,tcp,192.168.56.107,4.911422729492188e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,26240,REJ,1,tcp,192.168.56.107,8.511543273925781e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,18864,REJ,1,tcp,192.168.56.107,4.696846008300781e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,137,REJ,1,tcp,192.168.56.107,9.179115295410156e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,53113,REJ,1,tcp,192.168.56.107,3.790855407714844e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,27831,REJ,1,tcp,192.168.56.107,9.393692016601562e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,63428,REJ,1,tcp,192.168.56.107,7.390975952148438e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,35727,REJ,1,tcp,192.168.56.107,6.508827209472656e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,60137,REJ,1,tcp,192.168.56.107,0.0001070499420166,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,55986,REJ,1,tcp,192.168.56.107,9.79900360107422e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,54491,REJ,1,tcp,192.168.56.107,0.000105857849121,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,34591,REJ,1,tcp,192.168.56.107,9.179115295410156e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,3324,REJ,1,tcp,192.168.56.107,7.200241088867188e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,25084,REJ,1,tcp,192.168.56.107,8.082389831542969e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,61093,REJ,1,tcp,192.168.56.107,0.0001499652862548,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,45441,REJ,1,tcp,192.168.56.107,0.0001399517059326,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,34778,REJ,1,tcp,192.168.56.107,0.0001678466796875,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,44194,REJ,1,tcp,192.168.56.107,7.486343383789062e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,33152,REJ,1,tcp,192.168.56.107,0.0001449584960937,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,49167,REJ,1,tcp,192.168.56.107,0.000140905380249,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,40081,REJ,1,tcp,192.168.56.107,0.0001509189605712,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,49594,REJ,1,tcp,192.168.56.107,0.0001358985900878,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,33827,REJ,1,tcp,192.168.56.107,6.890296936035156e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,31188,REJ,1,tcp,192.168.56.107,8.296966552734375e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,16143,REJ,1,tcp,192.168.56.107,7.605552673339844e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,35580,REJ,1,tcp,192.168.56.107,0.0001931190490722,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,23589,REJ,1,tcp,192.168.56.107,0.0002059936523437,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,17523,REJ,1,tcp,192.168.56.107,0.0001981258392333,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,25037,REJ,1,tcp,192.168.56.107,0.000216007232666,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,52735,REJ,1,tcp,192.168.56.107,0.0001580715179443,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,44265,REJ,1,tcp,192.168.56.107,0.0001459121704101,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,58841,REJ,1,tcp,192.168.56.107,0.0001599788665771,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,31474,REJ,1,tcp,192.168.56.107,0.0001749992370605,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,25981,REJ,1,tcp,192.168.56.107,6.818771362304688e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,47843,REJ,1,tcp,192.168.56.107,7.605552673339844e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,40919,REJ,1,tcp,192.168.56.107,8.296966552734375e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,34540,REJ,1,tcp,192.168.56.107,9.298324584960938e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,47034,REJ,1,tcp,192.168.56.107,4.1961669921875e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,64131,REJ,1,tcp,192.168.56.107,5.1021575927734375e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,41409,REJ,1,tcp,192.168.56.107,8.511543273925781e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,54509,REJ,1,tcp,192.168.56.107,5.602836608886719e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,37738,REJ,1,tcp,192.168.56.107,6.413459777832031e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,32643,REJ,1,tcp,192.168.56.107,9.298324584960938e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,27698,REJ,1,tcp,192.168.56.107,4.38690185546875e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,51211,REJ,1,tcp,192.168.56.107,5.292892456054688e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,10996,REJ,1,tcp,192.168.56.107,8.797645568847656e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,33623,REJ,1,tcp,192.168.56.107,9.584426879882812e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,23777,REJ,1,tcp,192.168.56.107,6.079673767089844e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,38840,REJ,1,tcp,192.168.56.107,5.292892456054688e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,58209,REJ,1,tcp,192.168.56.107,9.012222290039062e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,65185,REJ,1,tcp,192.168.56.107,6.103515625e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,33556,REJ,1,tcp,192.168.56.107,5.292892456054688e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,1374,REJ,1,tcp,192.168.56.107,4.696846008300781e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,64930,REJ,1,tcp,192.168.56.107,8.58306884765625e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,14220,REJ,1,tcp,192.168.56.107,5.698204040527344e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,24173,REJ,1,tcp,192.168.56.107,5.197525024414063e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,12173,REJ,1,tcp,192.168.56.107,9.393692016601562e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,44935,REJ,1,tcp,192.168.56.107,6.008148193359375e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,21777,REJ,1,tcp,192.168.56.107,6.008148193359375e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,57056,REJ,1,tcp,192.168.56.107,9.608268737792967e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,6143,REJ,1,tcp,192.168.56.107,5.1021575927734375e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,23346,REJ,1,tcp,192.168.56.107,0.0001099109649658,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,33986,REJ,1,tcp,192.168.56.107,6.604194641113281e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,17019,REJ,1,tcp,192.168.56.107,5.793571472167969e-05,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,8808,REJ,1,tcp,192.168.56.107,0.0001039505004882,0.0,1,ANOMALIE,True,0.9425
56667,192.168.56.106,0,0.0,1,22633,REJ,1,tcp,192.168.56.107,7.390975952148438e-05,0.0,1,ANOMALIE,True,0.9425
